source,target
fcrn-depthprediction,buildpack-deps
oauth2-proxy,buildpack-deps
youtube-channel-search,buildpack-deps
coin-build-agent,buildpack-deps
dotnet-docker,buildpack-deps
dotnet-docker-nightly,buildpack-deps
ebminiconda,buildpack-deps
python3,buildpack-deps
python3-chrome,python3
python3-develop,python3-chrome
python3java8,buildpack-deps
guile-tjit-docker,buildpack-deps
docker-nginx-newrelic,buildpack-deps
yaws_docker,buildpack-deps
erl_monitor,yaws_docker
coturn,buildpack-deps
nebliod-build,buildpack-deps
nebliod-sync1,nebliod-build
nebliod-sync2,nebliod-sync1
nebliod,nebliod-sync2
go-dev,buildpack-deps
hugo-dev,go-dev
docker-node5.6.0,buildpack-deps
docker-node5.6.0-ruby2.3.1,docker-node5.6.0
logitechmediaserver,buildpack-deps
node-prod,buildpack-deps
cdev,buildpack-deps
caddy,buildpack-deps
phpliteadmin,caddy
mattermost,buildpack-deps
ruby,buildpack-deps
micropurchase-skills,ruby
docker-php,buildpack-deps
docker-wordpress-nosql,docker-php
docker-testing-environment,buildpack-deps
legacy-ruby-stack,buildpack-deps
docker-bitlbee,buildpack-deps
geokettle-x3geo,buildpack-deps
analysis,buildpack-deps
cloud9-basicauth,buildpack-deps
gitbook-calibre-ja,buildpack-deps
python,buildpack-deps
scripting,python
nginx-proxy-pagespeed,buildpack-deps
cap,buildpack-deps
cap-device-list,cap
mxe-requirements,buildpack-deps
kafkaprovider,buildpack-deps
swift3action,buildpack-deps
oracle-xe-11g,buildpack-deps
rgt-oracle-xe-11g,oracle-xe-11g
mingw-w64,buildpack-deps
docker-pyenv,buildpack-deps
docker-pyenv-builtins,docker-pyenv
overview-convert-pdf,buildpack-deps
pdfocr-native,buildpack-deps
node,buildpack-deps
flood,node
base,buildpack-deps
backup-fetch-mariadb,base
base1,buildpack-deps
emacs,buildpack-deps
docker-emacs-example,emacs
node-chrome-headless,buildpack-deps
gradle-webapp-build-base,buildpack-deps
docker-php53,buildpack-deps
docker-optimus,docker-php53
php-apache-legacy,buildpack-deps
phxqueue,buildpack-deps
phxsql,buildpack-deps
armhf-buildpack-deps,buildpack-deps
armhf-golang,armhf-buildpack-deps
ubuntu-wily-mkl,buildpack-deps
perl6,buildpack-deps
octave-docker,buildpack-deps
trusty-ansible-serverspec,buildpack-deps
ubuntu-ansible-serverspec,buildpack-deps
circleci-python-dockerfile,buildpack-deps
devenv,buildpack-deps
c9ide,devenv
debuilder,buildpack-deps
ruby,buildpack-deps
site-inspector,ruby
profanedb,buildpack-deps
dotnet,buildpack-deps
adder,dotnet
selenium_python_chrome,buildpack-deps
influxdb,buildpack-deps
azuracast_influxdb,influxdb
docker-packer,buildpack-deps
racket,buildpack-deps
prunedocker,racket
docker-phpcli-gitlab,buildpack-deps
bf,buildpack-deps
clang,buildpack-deps
qt,clang
dotherside,qt
dart,buildpack-deps
dart_sdk_dependencies,dart
haskell,buildpack-deps
haskell-vim-now,haskell
mono,buildpack-deps
mono-complete,mono
nasm,buildpack-deps
hang,nasm
objc,buildpack-deps
ocaml,buildpack-deps
iocaml,ocaml
powershell,buildpack-deps
powershell-azure,powershell
r-lang,buildpack-deps
oauth2-proxy-container,buildpack-deps
oauth2_proxy,buildpack-deps
docker-java-python,buildpack-deps
ostrich,buildpack-deps
php,buildpack-deps
docker-magento-php-fpm-alpine,php
infer,buildpack-deps
nodejs-ffmpeg,buildpack-deps
node-ffmpeg-mpegts-proxy,nodejs-ffmpeg
dotnet,buildpack-deps
securitiespopulater,dotnet
apache-webobjects,buildpack-deps
rexdb-ci,buildpack-deps
splunk-indexer-docker,buildpack-deps
node-aws-lambda,buildpack-deps
consul,buildpack-deps
moe-consul,consul
node-zmq,buildpack-deps
thrift,buildpack-deps
realm-object-server,buildpack-deps
nuget,buildpack-deps
crossbuildurho,buildpack-deps
node-and-co,buildpack-deps
docker-java8-mvn-nodejs-npm,buildpack-deps
cuda,buildpack-deps
datascience-notebook,cuda
rockyter,datascience-notebook
python-deps,buildpack-deps
python-base,python-deps
bsdpy-docker,python-base
bsdpy,bsdpy-docker
rust,buildpack-deps
mdbook,rust
rbenv,buildpack-deps
gitlab,rbenv
docker-gitlab,gitlab
ruby-build,buildpack-deps
ree,ruby-build
haskell-stack,buildpack-deps
confluence-sync,haskell-stack
jenkins-with-arma3-tools,buildpack-deps
clang,buildpack-deps
