source,target
dongjujang/dockerhub-slack,dongjujang/iojs
dongjujang/iotorrent,dongjujang/iojs
dongjujang/torrent-webhook,dongjujang/iojs
dothtm/gruntysass,dothtm/rubynode
dpirotte/postgres-dev,dpirotte/fpm-cookery
dranoel/cbs-devel,microsoft/dotnet
ducas/azure-eh-to-sb-mirror,microsoft/dotnet
duizendnegen/ember-deployable,microsoft/dotnet
ecsousa/dotnet,microsoft/dotnet
edsondewes/message-board,microsoft/dotnet
eldersoss/consul-zeus,microsoft/dotnet
elmorgie/pilotageapi,microsoft/dotnet
emptyparam/sampaio,microsoft/dotnet
enekov/aspnethello,microsoft/dotnet
engagenexecute/wagtail-opencv,engagenexecute/opencv-python2
ericvan76/kidsprize,microsoft/dotnet
estebanmatias92/yeoman,strongloop/node
ethereumex/azcopy,microsoft/dotnet
extrasme/marathon-autodisc,mesosphere/marathon
facilityapi/facility-generator-api,microsoft/dotnet
fahimanjam/aspnetcore-in-docker,microsoft/dotnet
faithlife/aspnetcore-build-yarn,microsoft/dotnet
farmer1992/azcopy,microsoft/dotnet
fillet54/pedestrian-client-builder,electronuserland/electron-builder
forcelabs/platform,microsoft/dotnet
fpommerening/openfaas-dotnet,microsoft/dotnet
fpommerening/spartakiade2017-rabbitmq,microsoft/dotnet
franklin89/cachetmonitor,microsoft/dotnet
fransguelinckx/oraclexe-ocapi,alexeiled/docker-oracle-xe-11g
gaffelogic/xc7-tools,rustlang/rust
gamestop/gs.docker.buildenv.dotnet,microsoft/dotnet
gazenbeinas/asp-net-core-test,microsoft/dotnet
georgeayris/futurestack,microsoft/dotnet
goldenbadger/cerberus-ci,rustlang/rust
goldytech/lf-tenant,microsoft/dotnet
graham42/jenkins-nodejs-browser-testing,atlassianlabs/docker-node-jdk-chrome-firefox
grahamdumpleton/warp0-debian8-python27,grahamdumpleton/warp0-debian8-base
grahamdumpleton/warp0-debian8-python35,grahamdumpleton/warp0-debian8-base
grandnode/develop,microsoft/dotnet
grandnode/grandnode,microsoft/dotnet
guilhermeesteves2/merchan-webapi,microsoft/dotnet
guitarrapc/s3sync,microsoft/dotnet
gutek/azure-file-tst,microsoft/dotnet
halo9pan/cuda,halo9pan/nvidia
hansenms/mailq,microsoft/dotnet
hansgschossmann/azure-iot-connected-factory-cfmes,microsoft/dotnet
hansgschossmann/azure-iot-connected-factory-cfsta,microsoft/dotnet
hansgschossmann/iot-edge-opc-publisher,microsoft/dotnet
hartmannr76/dotnet-build-tools,microsoft/dotnet
hawaku/azcopy,microsoft/dotnet
helderboone/ecommerce,microsoft/dotnet
hemdagem/imaxbot,microsoft/dotnet
henrylle/dotnetcore_self_contained,microsoft/dotnet
hipcms/achievements,microsoft/dotnet
hipcms/auth,microsoft/dotnet
